atcf_code,storm_name,year,month,day,hour,minute,record_id,system_status,latitude,longitude,max_sus_wind,min_pressure,delta_distance,azimuth,x,y,day_of_year,minute_of_day,aday,vper,landfall
AL081984,CESAR,1984,9,1,6,0,,TS,41.7,-59.0,40.0,998.0,214.46356613416722,54.590754296529326,0.5840028480637497,0.48225437322796105,245,360,1.0737005192985216,39920.0,0
AL061984,ARTHUR,1984,9,1,12,0,,TD,17.0,-59.8,30.0,1011.0,75.37661802595133,-81.4553273391351,0.9556143519001395,-0.10529172728556971,245,720,1.0737005192985216,30330.0,0
AL071984,BERTHA,1984,9,1,12,0,,TD,17.5,-49.5,30.0,1008.0,101.48765345995632,-56.84036510872645,-0.7034733301085064,-0.6759965801480077,245,720,1.0737005192985216,30240.0,0
AL081984,CESAR,1984,9,1,12,0,,TS,42.9,-56.9,40.0,998.0,218.51544740758624,51.70964640415449,-0.8290978550015231,0.3038966824530928,245,720,1.0737005192985216,39920.0,0
AL061984,ARTHUR,1984,9,1,18,0,,TD,17.2,-60.2,25.0,1010.0,47.98189080233285,-62.47026165542249,0.8701657639535785,-0.48643733914742177,245,1080,1.0737005192985216,25250.0,0
AL071984,BERTHA,1984,9,1,18,0,,TD,18.2,-50.5,30.0,1008.0,131.28953491451813,-53.68313289089703,-0.5882764704408512,0.14054727811525186,245,1080,1.0737005192985216,30240.0,0
AL081984,CESAR,1984,9,1,18,0,,TS,44.0,-54.9,40.0,998.0,202.82697627488477,52.26551539991205,-0.0013770816134229917,0.01764828033173895,245,1080,1.0737005192985216,39920.0,0
AL061984,ARTHUR,1984,9,2,0,0,,TD,17.6,-60.6,25.0,1010.0,61.36998456331817,-43.77409727547894,0.5825443412917546,-0.748964599736498,246,0,1.0559538106835429,25250.0,0
AL071984,BERTHA,1984,9,2,0,0,,TD,19.2,-51.3,30.0,1008.0,139.18425555077573,-37.192634104711566,0.17541357699290502,-0.2951189884727244,246,0,1.0559538106835429,30240.0,0
AL081984,CESAR,1984,9,2,0,0,,TS,44.9,-53.3,45.0,998.0,161.92443034576436,51.30031649044149,-0.7896593822932256,-0.08487748995665922,246,0,1.0559538106835429,44910.0,0
AL061984,ARTHUR,1984,9,2,6,0,,TD,17.9,-61.0,25.0,1010.0,53.870365956109225,-51.88877888190947,0.2098771807946666,-0.7856055353848631,246,360,1.0559538106835429,25250.0,0
AL071984,BERTHA,1984,9,2,6,0,,TD,20.0,-52.1,30.0,1009.0,122.0097117492446,-43.32811868244411,-0.23798192039741053,-0.8813816632935425,246,360,1.0559538106835429,30270.0,0
AL081984,CESAR,1984,9,2,6,0,,TS,45.5,-51.8,45.0,997.0,135.41057092285484,59.969120638150926,0.0362197164779581,-0.9979337967031466,246,360,1.0559538106835429,44865.0,0
AL061984,ARTHUR,1984,9,2,12,0,,TD,18.2,-61.2,25.0,1010.0,39.3815289382296,-32.49551911313196,0.03690618284176715,-0.6037057865616344,246,720,1.0559538106835429,25250.0,0
AL071984,BERTHA,1984,9,2,12,0,,TD,20.8,-53.1,25.0,1010.0,136.89098557599073,-49.51177494460909,-0.8853478255363387,-0.2807486681405138,246,720,1.0559538106835429,25250.0,0
AL081984,CESAR,1984,9,2,12,0,,TS,46.0,-50.4,50.0,994.0,122.2898903769324,62.471598407433504,0.8936417269616959,-0.1209408441680781,246,720,1.0559538106835429,49700.0,0
AL061984,ARTHUR,1984,9,2,18,0,,TD,18.7,-61.4,30.0,1009.0,59.23812080063375,-20.862345516750377,-0.02063586311550677,-0.14756310801503997,246,1080,1.0559538106835429,30270.0,0
AL071984,BERTHA,1984,9,2,18,0,,TD,22.6,-52.8,25.0,1010.0,201.710188534601,8.797948731560588,0.4697340266055561,0.32626507508686015,246,1080,1.0559538106835429,25250.0,0
AL081984,CESAR,1984,9,2,18,0,,EX,46.2,-48.9,50.0,989.0,118.09474605027573,78.61002490254788,0.16268204662145389,0.7811927625683576,246,1080,1.0559538106835429,49450.0,0
AL061984,ARTHUR,1984,9,3,0,0,,TD,18.9,-61.8,30.0,1008.0,47.624885700485144,-62.23582652624813,0.025878402047445955,0.04327534809951151,247,0,1.0408107741923882,30240.0,0
AL071984,BERTHA,1984,9,3,0,0,,TD,23.8,-52.5,25.0,1010.0,136.39842562217683,12.953338191563589,0.5986786984341821,0.7654907152874829,247,0,1.0408107741923882,25250.0,0
AL061984,ARTHUR,1984,9,3,6,0,,TD,19.2,-62.0,30.0,1008.0,39.318541726732434,-32.340092828766664,0.23122506349281174,0.2537717682551686,247,360,1.0408107741923882,30240.0,0
AL071984,BERTHA,1984,9,3,6,0,,TD,25.1,-51.9,25.0,1010.0,156.317640916104,22.780276527631166,0.0020845268345858815,0.0326689425572703,247,360,1.0408107741923882,25250.0,0
AL061984,ARTHUR,1984,9,3,12,0,,TD,19.5,-62.2,30.0,1010.0,39.299060554778066,-32.29180961665718,0.4886309478573965,0.35765672175427327,247,720,1.0408107741923882,30300.0,0
AL071984,BERTHA,1984,9,3,12,0,,TD,26.1,-50.5,20.0,1012.0,179.02543170958057,51.471025500863554,0.8007955483380214,-0.19132098647660584,247,720,1.0408107741923882,20240.0,0
AL061984,ARTHUR,1984,9,3,18,0,,TD,19.8,-62.6,30.0,1011.0,53.50464824003839,-51.56614692353678,0.7919016711031885,0.18696709446520038,247,1080,1.0408107741923882,30330.0,0
AL071984,BERTHA,1984,9,3,18,0,,TD,27.1,-49.1,20.0,1012.0,178.10087069115698,51.21909777898979,0.3637219187897691,0.8476960938499999,247,1080,1.0408107741923882,20240.0,0
AL061984,ARTHUR,1984,9,4,0,0,,TD,20.2,-62.9,25.0,1012.0,54.28126495940594,-35.28406627125241,0.9735555374108097,-0.0664477123139522,248,0,1.0281671774377144,25300.0,0
AL071984,BERTHA,1984,9,4,0,0,,TD,28.3,-47.8,20.0,1013.0,184.72378553419955,43.65670124365885,0.020017700111642528,-0.016059160687076374,248,0,1.0281671774377144,20260.0,0
AL061984,ARTHUR,1984,9,4,6,0,,TD,21.0,-63.3,25.0,1012.0,97.89400178776951,-25.140649075272893,0.7466365015148548,-0.37752694221715344,248,360,1.0281671774377144,25300.0,0
AL071984,BERTHA,1984,9,4,6,0,,TD,29.6,-46.0,20.0,1013.0,227.04349324056966,50.17712408487927,0.41925830231451133,0.8748300466444384,248,360,1.0281671774377144,20260.0,0
AL061984,ARTHUR,1984,9,4,12,0,,TD,21.8,-64.0,25.0,1013.0,114.5175895912908,-39.20519556304068,0.07444765259571706,-0.1747926886422547,248,720,1.0281671774377144,25325.0,0
AL071984,BERTHA,1984,9,4,12,0,,TD,30.5,-44.5,20.0,1013.0,175.72159443077445,55.03267424267257,-0.6891944955521504,0.39250702575845786,248,720,1.0281671774377144,20260.0,0
AL061984,ARTHUR,1984,9,4,18,0,,TD,22.3,-65.0,25.0,1013.0,117.13575905137623,-61.60597406113679,0.17096606486587781,0.25132665611496385,248,1080,1.0281671774377144,25325.0,0
AL071984,BERTHA,1984,9,4,18,0,,TD,32.0,-42.0,20.0,1013.0,290.44538946508186,54.42649491029416,-0.22056257478943878,0.5053944354536151,248,1080,1.0281671774377144,20260.0,0
AL061984,ARTHUR,1984,9,5,0,0,,TD,22.8,-66.0,25.0,1014.0,116.81435486082795,-61.515456036380385,0.7232396922846245,-0.019209620703263028,249,0,1.0179367430885604,25350.0,0
AL061984,ARTHUR,1984,9,5,6,0,,TD,23.1,-66.9,25.0,1014.0,98.10087711800954,-70.02963856507799,0.5376428997351212,-0.7157517278137305,249,360,1.0179367430885604,25350.0,0
AL061984,ARTHUR,1984,9,5,12,0,,TD,24.0,-67.9,25.0,1014.0,142.68832855287235,-45.490030635145246,-0.3154138059929299,-0.8488735481352062,249,720,1.0179367430885604,25350.0,0
AL061984,ARTHUR,1984,9,5,18,0,,TD,25.0,-68.5,25.0,1014.0,126.36077939982371,-28.64393060789428,-0.10809846437611274,-0.07636561892284804,249,1080,1.0179367430885604,25350.0,0
AL101984,DIANA,1984,9,8,18,0,,TS,28.6,-78.3,40.0,1006.0,88.76649211547843,-82.61278027550631,0.3107837968764034,0.0759934918894279,252,1080,1.001111728623749,40240.0,0
AL101984,DIANA,1984,9,9,0,0,,TS,28.5,-79.2,45.0,1004.0,88.76649211547985,-96.95707975846142,0.17674001847213747,-0.13722081615364198,253,0,1.0,45180.0,0
AL101984,DIANA,1984,9,9,6,0,,TS,28.6,-79.7,50.0,1002.0,50.16839828242911,-77.11796254013517,0.1277108000780864,-0.29334541202118225,253,360,1.0,50100.0,0
AL101984,DIANA,1984,9,9,12,0,,TS,29.0,-79.9,55.0,1000.0,48.4421661448935,-23.72158485531948,0.13873868099569286,-0.6489695760751546,253,720,1.0,55000.0,0
AL101984,DIANA,1984,9,9,18,0,,TS,29.4,-80.1,60.0,995.0,48.41439148572163,-23.63845635583624,0.009578331289319062,-0.9025037819151526,253,1080,1.0,59700.0,0
AL101984,DIANA,1984,9,10,0,0,,TS,29.7,-80.4,60.0,994.0,44.172146743805065,-41.09134956730269,-0.28236506810748707,-0.9483431110311402,254,0,1.001111728623749,59640.0,0
AL101984,DIANA,1984,9,10,6,0,,TS,30.1,-80.3,60.0,995.0,45.37999944110141,12.263428923119996,-0.18217578212324992,-0.9503934914310541,254,360,1.001111728623749,59700.0,0
AL101984,DIANA,1984,9,10,12,0,,HU,30.5,-80.0,65.0,991.0,52.90655484315925,32.98050698616561,0.087551129977362,-0.7882801644141636,254,720,1.001111728623749,64415.0,0
AL101984,DIANA,1984,9,10,18,0,,HU,30.8,-79.6,70.0,986.0,50.75579423659361,48.95770781348268,0.28233619194865256,-0.504024748692827,254,1080,1.001111728623749,69020.0,0
AL101984,DIANA,1984,9,11,0,0,,HU,31.3,-79.1,80.0,980.0,73.1499058936617,40.59830001020028,0.09798821759613008,-0.0614587407142975,255,0,1.0044543356358424,78400.0,0
AL101984,DIANA,1984,9,11,6,0,,HU,31.8,-78.7,85.0,973.0,67.20154933131826,34.30995252627429,-0.3699033532360268,0.059764511574340796,255,360,1.0044543356358424,82705.0,0
AL101984,DIANA,1984,9,11,12,0,,HU,32.6,-78.4,100.0,960.0,93.1125499743412,17.605312677033982,-0.9171122857612654,-0.12906942361493126,255,720,1.0044543356358424,96000.0,0
AL101984,DIANA,1984,9,11,18,0,,HU,33.4,-78.0,110.0,952.0,96.27657850880685,22.738129131909858,-0.7855843101832085,-0.4707064056723809,255,1080,1.0044543356358424,104720.0,0
AL101984,DIANA,1984,9,12,0,0,,HU,33.9,-77.7,115.0,949.0,62.04847023322759,26.564290255265494,-0.4080069164716379,-0.4550175479193753,256,0,1.010050167084168,109135.0,0
AL101984,DIANA,1984,9,12,6,0,,HU,34.0,-77.4,95.0,963.0,29.867707107538436,68.1157889347468,-0.22103031138090265,-0.4807016644477538,256,360,1.010050167084168,91485.0,0
AL101984,DIANA,1984,9,12,12,0,,HU,34.0,-77.2,95.0,967.0,18.476954287772706,89.94408067044708,-0.12112374288635655,-0.5150315792853671,256,720,1.010050167084168,91865.0,0
AL101984,DIANA,1984,9,12,18,0,,HU,33.9,-77.1,90.0,970.0,14.439015246687308,140.16518083660668,-0.07982040559817577,-0.6059202221855595,256,1080,1.010050167084168,87300.0,0
AL101984,DIANA,1984,9,13,0,0,,HU,33.8,-77.4,85.0,972.0,29.897718685703644,-111.69351248431688,-0.2870526760491728,-0.6242885796927012,257,0,1.0179367430885604,82620.0,0
AL101984,DIANA,1984,9,13,6,0,,HU,33.9,-77.9,80.0,978.0,47.58420282385073,-76.38108265525851,-0.4902719741070685,-0.36488902999187717,257,360,1.0179367430885604,78240.0,0
AL101984,DIANA,1984,9,13,7,0,L,HU,33.9,-78.0,80.0,979.0,9.249289901460417,-89.97211273965142,-0.5242507749166478,-0.3141205784448854,257,420,1.0179367430885604,78320.0,1
AL101984,DIANA,1984,9,13,12,0,,HU,34.0,-78.3,65.0,990.0,29.867707107538436,-68.1157889347468,-0.5139411941089834,-0.12566995563702535,257,720,1.0179367430885604,64350.0,0
AL101984,DIANA,1984,9,13,18,0,,TS,34.3,-78.5,55.0,999.0,38.047188192150095,-28.94178256871218,-0.25448048035249143,-0.010137839140817565,257,1080,1.0179367430885604,54945.0,0
AL101984,DIANA,1984,9,14,0,0,,TS,34.6,-78.5,45.0,1003.0,33.27916228113058,0.0,0.042434376007598376,0.001690474952774856,258,0,1.0281671774377144,45135.0,0
AL101984,DIANA,1984,9,14,6,0,,TS,35.0,-78.0,40.0,1005.0,63.738548855720445,45.734825099538966,0.36729641836769467,0.2200766673482528,258,360,1.0281671774377144,40200.0,0
AL111984,EDOUARD,1984,9,14,6,0,,TS,20.5,-96.2,35.0,1000.0,24.478854072778738,-25.222511221410247,-0.3710624866068686,-0.9251930986529464,258,360,1.0281671774377144,35000.0,0
AL101984,DIANA,1984,9,14,12,0,,TS,35.3,-77.1,45.0,1003.0,88.50521308778976,67.6518290717811,0.08830490945358654,0.670326465459801,258,720,1.0281671774377144,45135.0,0
AL111984,EDOUARD,1984,9,14,12,0,,TS,20.7,-96.1,40.0,1000.0,24.473547207329382,25.19317939069357,-0.26693515406422774,-0.9233418561630078,258,720,1.0281671774377144,40000.0,0
AL101984,DIANA,1984,9,14,18,0,,TS,35.6,-76.0,50.0,1000.0,105.26421001516071,71.2483494298798,-0.7119398613287684,0.4889230547247753,258,1080,1.0281671774377144,50000.0,0
AL111984,EDOUARD,1984,9,14,18,0,,TS,20.5,-96.0,45.0,1001.0,24.473547207328675,154.7716363827983,-0.17985844764846254,-0.9804695699364661,258,1080,1.0281671774377144,45045.0,0
AL101984,DIANA,1984,9,15,0,0,,TS,36.2,-74.4,55.0,997.0,159.04462597498392,64.78737051459316,-0.5404047106819808,-0.8383512863939749,259,0,1.0408107741923882,54835.0,0
AL111984,EDOUARD,1984,9,15,0,0,,TS,20.3,-95.8,55.0,998.0,30.431408839563662,136.65056788628928,0.018440503144936192,-0.9925951261214749,259,0,1.0408107741923882,54890.0,0
AL101984,DIANA,1984,9,15,6,0,,TS,37.2,-72.7,60.0,994.0,188.12218458592798,53.34615821118847,0.4323663891643474,-0.20533197730098374,259,360,1.0408107741923882,59640.0,0
AL111984,EDOUARD,1984,9,15,6,0,,TD,20.0,-95.7,25.0,1002.0,34.818510448495275,162.50926952101773,0.10799983631909738,-0.9065346469833236,259,360,1.0408107741923882,25050.0,0
AL101984,DIANA,1984,9,15,12,0,,TS,38.5,-70.3,60.0,992.0,255.79077325201754,54.93052134121438,0.27019725228581065,-0.6651924238314851,259,720,1.0408107741923882,59520.0,0
AL111984,EDOUARD,1984,9,15,12,0,,TD,20.0,-95.7,25.0,1001.0,0.0,-180.0,0.10799983631909738,-0.9065346469833236,259,720,1.0408107741923882,25025.0,0
AL101984,DIANA,1984,9,15,18,0,,TS,41.0,-66.0,60.0,992.0,461.2689118619114,51.65266399391704,0.15856674732922024,-0.004211614911126501,259,1080,1.0408107741923882,59520.0,0
AL121984,FRAN,1984,9,15,18,0,,TD,13.8,-22.0,25.0,1010.0,76.50896100489203,-81.60241568696422,-0.9436587014823673,0.00835294224626451,259,1080,1.0408107741923882,25250.0,0
AL101984,DIANA,1984,9,16,0,0,,TS,43.5,-61.9,60.0,994.0,437.62279293960546,49.25871561357887,-0.27659522220792054,-0.37231695626051614,260,0,1.0559538106835429,59640.0,0
AL121984,FRAN,1984,9,16,0,0,,TD,13.9,-22.7,30.0,1010.0,76.47707028472671,-81.59826280947763,-0.7378606684843126,0.6327402442329613,260,0,1.0559538106835429,30300.0,0
AL101984,DIANA,1984,9,16,6,0,,EX,46.0,-57.8,60.0,995.0,427.2091426195659,48.01748717295869,0.2832136753998721,-0.8561613387800605,260,360,1.0559538106835429,59700.0,0
AL121984,FRAN,1984,9,16,6,0,,TD,14.0,-23.4,30.0,1009.0,76.44495303887967,-81.59408189653024,-0.15972351347680858,0.9776458113240231,260,360,1.0559538106835429,30270.0,0
AL121984,FRAN,1984,9,16,12,0,,TD,14.3,-24.1,30.0,1008.0,82.54214217868288,-66.20371628501513,0.5056879310983992,0.8473479957017657,260,720,1.0559538106835429,30240.0,0
AL121984,FRAN,1984,9,16,18,0,,TS,14.8,-24.8,35.0,1006.0,93.55085937326865,-53.6590629159905,0.745016846758139,0.25747081342944445,260,1080,1.0559538106835429,35210.0,0
AL121984,FRAN,1984,9,17,0,0,,TS,15.3,-25.3,45.0,1000.0,77.14413904850737,-44.115075784865944,0.391203991319131,-0.06604937201811889,261,0,1.0737005192985216,45000.0,0
AL131984,GUSTAV,1984,9,17,0,0,,TD,29.6,-65.5,30.0,1009.0,110.8374314384955,0.0,0.863396505672534,0.4423252294002846,261,0,1.0737005192985216,30270.0,0
AL121984,FRAN,1984,9,17,6,0,,TS,16.3,-26.0,50.0,998.0,133.67661825375473,-34.033029481426105,-0.3610147971648019,0.42554747527906933,261,360,1.0737005192985216,49900.0,0
AL131984,GUSTAV,1984,9,17,6,0,,TD,30.3,-65.5,30.0,1009.0,77.59612511583056,0.0,0.7995054607521975,0.4095933143237945,261,360,1.0737005192985216,30270.0,0
AL121984,FRAN,1984,9,17,12,0,,TS,17.3,-26.5,50.0,996.0,122.83285016298541,-25.644376981558082,-0.2020895249849695,0.9791367304512237,261,720,1.0737005192985216,49800.0,0
AL131984,GUSTAV,1984,9,17,12,0,,TD,31.3,-65.2,30.0,1009.0,114.52315262580514,14.442281373478806,0.08276067094383817,0.08080556257325065,261,720,1.0737005192985216,30270.0,0
AL121984,FRAN,1984,9,17,18,0,,TS,18.4,-27.1,55.0,995.0,137.35566592744357,-27.489728451857612,0.16781082116479487,0.4008575909057128,261,1080,1.0737005192985216,54725.0,0
AL131984,GUSTAV,1984,9,17,18,0,,TD,32.1,-64.7,30.0,1009.0,100.57474284821467,27.98683806476622,-0.1851553604937344,-0.6042225448682071,261,1080,1.0737005192985216,30270.0,0
AL121984,FRAN,1984,9,18,0,0,,TS,19.5,-28.0,55.0,994.0,154.30687638609055,-37.75572943039324,-0.5828962308788408,-0.16404425575823284,262,0,1.0941742837052104,54670.0,0
AL131984,GUSTAV,1984,9,18,0,0,,TD,32.1,-64.7,30.0,1009.0,0.0,-180.0,-0.1851553604937344,-0.6042225448682071,262,0,1.0941742837052104,30270.0,0
AL121984,FRAN,1984,9,18,6,0,,TS,20.2,-29.6,55.0,994.0,184.63966368120876,-64.91504813180345,-0.23681470277752867,0.9466490793548573,262,360,1.0941742837052104,54670.0,0
AL131984,GUSTAV,1984,9,18,6,0,,TD,32.1,-64.7,30.0,1009.0,0.0,-180.0,-0.1851553604937344,-0.6042225448682071,262,360,1.0941742837052104,30270.0,0
AL121984,FRAN,1984,9,18,12,0,,TS,20.9,-31.0,55.0,994.0,165.28338689625195,-61.79434286959833,0.8115205695400823,0.358445038923487,262,720,1.0941742837052104,54670.0,0
AL131984,GUSTAV,1984,9,18,12,0,,TD,32.1,-64.7,30.0,1009.0,0.0,-180.0,-0.1851553604937344,-0.6042225448682071,262,720,1.0941742837052104,30270.0,0
AL121984,FRAN,1984,9,18,18,0,,TS,21.1,-32.8,50.0,995.0,188.45106764057974,-82.9300749520993,0.14438949343673538,-0.76427444829521,262,1080,1.0941742837052104,49750.0,0
AL131984,GUSTAV,1984,9,18,18,0,,TS,32.1,-64.7,45.0,1006.0,0.0,-180.0,-0.1851553604937344,-0.6042225448682071,262,1080,1.0941742837052104,45270.0,0
AL121984,FRAN,1984,9,19,0,0,,TS,21.1,-34.3,50.0,996.0,155.85091299620248,-89.72998889184488,-0.7521462218481196,-0.1980904315999732,263,0,1.1175190687418637,49800.0,0
AL131984,GUSTAV,1984,9,19,0,0,,TS,33.2,-63.6,45.0,1006.0,159.7842991774186,39.93592350038222,0.702904172786194,-0.6790611978378449,263,0,1.1175190687418637,45270.0,0
AL121984,FRAN,1984,9,19,6,0,,TS,21.0,-36.0,50.0,1000.0,177.03643433227177,-93.27998196767507,-0.10706154245464596,0.8297773699140076,263,360,1.1175190687418637,50000.0,0
AL131984,GUSTAV,1984,9,19,6,0,,TS,34.6,-62.6,45.0,1006.0,180.74427080120446,30.50116414243157,-0.04133168628971322,-0.009758364676980063,263,360,1.1175190687418637,45270.0,0
AL121984,FRAN,1984,9,19,12,0,,TS,20.9,-37.9,45.0,1005.0,197.9182003058218,-92.86680967371203,0.8693165617028916,-0.17702315177564282,263,720,1.1175190687418637,45225.0,0
AL121984,FRAN,1984,9,19,18,0,,TS,20.8,-39.5,40.0,1005.0,166.88521657628027,-93.51889467435466,-0.2118274817985091,-0.9043172589304586,263,1080,1.1175190687418637,40200.0,0
AL121984,FRAN,1984,9,20,0,0,,TS,20.5,-40.7,35.0,1006.0,129.3881250177175,-104.6620636402771,-0.98697856684984,-0.13979609200885793,264,0,1.1439011071755734,35210.0,0
AL121984,FRAN,1984,9,20,6,0,,TD,20.2,-42.0,30.0,1008.0,139.7416482172213,-103.52246064697466,-0.39031387717111976,0.8943605314316236,264,360,1.1439011071755734,30240.0,0
AL121984,FRAN,1984,9,20,12,0,,TD,20.0,-43.0,25.0,1009.0,106.8987056285871,-101.78160424073316,0.5067880522389888,0.7593648009579737,264,720,1.1439011071755734,25225.0,0
AL141984,HORTENSE,1984,9,23,6,0,,SD,30.7,-58.7,30.0,1007.0,76.71033181631556,-150.02912683982575,0.3599714463231671,0.548791620081561,267,360,1.243310745640948,30210.0,0
AL141984,HORTENSE,1984,9,23,12,0,,SD,30.0,-59.0,30.0,1005.0,82.78789062064534,-159.53425283212337,0.7618516450127104,0.6291172873153347,267,720,1.243310745640948,30150.0,0
AL141984,HORTENSE,1984,9,23,18,0,,SS,29.2,-59.1,35.0,1002.0,89.20411643171751,-173.74094456225123,0.6638236601239003,0.4447172940409492,267,1080,1.243310745640948,35070.0,0
AL141984,HORTENSE,1984,9,24,0,0,,SS,28.6,-59.2,35.0,1000.0,67.21188316225384,-171.63203012743858,0.2822543198834957,0.15064553799421812,268,0,1.2840254166877414,35000.0,0
AL141984,HORTENSE,1984,9,24,6,0,,SS,28.4,-59.4,35.0,999.0,29.575627343903918,-138.49513889874783,0.12009275862922801,0.035871276723945376,268,360,1.2840254166877414,34965.0,0
AL141984,HORTENSE,1984,9,24,12,0,,SS,28.4,-59.8,40.0,999.0,39.198486669246236,-89.90487485767095,0.124581688753919,-0.013726689193156992,268,720,1.2840254166877414,39960.0,0
AL141984,HORTENSE,1984,9,24,18,0,,TS,28.5,-60.1,40.0,999.0,31.405525105706705,-69.26445490070019,0.20523417686169573,-0.08913764167457708,268,1080,1.2840254166877414,39960.0,0
AL141984,HORTENSE,1984,9,25,0,0,,TS,28.7,-60.3,45.0,999.0,29.563634523843213,-41.38200156763204,0.33851683841593344,-0.2364646084103908,269,0,1.3290234766113769,44955.0,0
AL141984,HORTENSE,1984,9,25,6,0,,TS,28.9,-60.4,55.0,998.0,24.221094507569532,-23.745625445662633,0.4442244283082506,-0.38162252457943163,269,360,1.3290234766113769,54890.0,0
AL141984,HORTENSE,1984,9,25,12,0,,TS,29.3,-60.6,60.0,997.0,48.42135951260141,-23.659344569980274,0.5249650894859618,-0.674936207002949,269,720,1.3290234766113769,59820.0,0
AL141984,HORTENSE,1984,9,25,18,0,,HU,29.7,-60.8,65.0,996.0,48.39339103624663,-23.57536749380762,0.4402176163556708,-0.8861676693367339,269,1080,1.3290234766113769,64740.0,0
AL151984,ISIDORE,1984,9,25,18,0,,TD,23.9,-73.9,30.0,1003.0,107.22797574826403,-58.726629500038364,-0.06840505397681322,-0.9409182240594133,269,1080,1.3290234766113769,30090.0,0
AL141984,HORTENSE,1984,9,26,0,0,,HU,30.2,-61.1,65.0,993.0,62.53568770678661,-27.51263380180236,0.150369527386735,-0.9255564839926627,270,0,1.3786587566901287,64545.0,0
AL151984,ISIDORE,1984,9,26,0,0,,TD,24.3,-74.9,30.0,1002.0,110.90590418513072,-66.25130785549564,-0.6498457643643154,-0.35351497489867195,270,0,1.3786587566901287,30060.0,0
AL141984,HORTENSE,1984,9,26,6,0,,TS,30.8,-61.0,60.0,994.0,67.20571135964856,8.187074966236331,0.14910919807759226,-0.5581407704402099,270,360,1.3786587566901287,59640.0,0
AL151984,ISIDORE,1984,9,26,6,0,,TD,24.5,-76.0,30.0,1002.0,113.75576251461058,-78.54362691008826,-0.4874745397541953,0.33477201379389065,270,360,1.3786587566901287,30060.0,0
AL141984,HORTENSE,1984,9,26,12,0,,TS,31.3,-60.7,50.0,995.0,62.394589092700706,27.24242052945026,0.06154426929719001,-0.09793452156685477,270,720,1.3786587566901287,49750.0,0
AL151984,ISIDORE,1984,9,26,12,0,,TS,24.7,-77.0,40.0,1001.0,103.66883370571107,-77.45329184139071,0.012989717682200343,0.41915968933607695,270,720,1.3786587566901287,40040.0,0
AL141984,HORTENSE,1984,9,26,18,0,,TS,32.0,-60.9,45.0,996.0,79.901027772837,-13.68189873846473,-0.19479866613127178,0.5158729150272403,270,1080,1.3786587566901287,44820.0,0
AL151984,ISIDORE,1984,9,26,18,0,,TS,25.0,-77.7,45.0,1000.0,78.16605452883587,-64.69401114071286,0.08835797223871321,0.09853859394067964,270,1080,1.3786587566901287,45000.0,0
AL141984,HORTENSE,1984,9,27,0,0,,TS,32.4,-60.8,40.0,996.0,45.34717672216293,11.974073353773761,-0.3704903296099553,0.7458051193412291,271,0,1.4333294145603401,39840.0,0
AL151984,ISIDORE,1984,9,27,0,0,,TS,25.4,-78.4,45.0,999.0,83.3108590620074,-57.71973397917329,-0.26151144207960775,-0.036803706178581024,271,0,1.4333294145603401,44955.0,0
AL141984,HORTENSE,1984,9,27,6,0,,TS,32.8,-60.5,40.0,995.0,52.54326435941673,32.32918640460068,-0.6776988026501235,0.711521064904052,271,360,1.4333294145603401,39800.0,0
AL151984,ISIDORE,1984,9,27,6,0,,TS,25.8,-79.1,50.0,1000.0,83.1155888980251,-57.63098207179684,-0.5242507543440781,0.32881291211260943,271,360,1.4333294145603401,50000.0,0
AL141984,HORTENSE,1984,9,27,12,0,,TS,33.0,-60.0,35.0,995.0,51.77127645837845,64.49623304808775,-0.9523290348372252,0.3047837551267689,271,720,1.4333294145603401,34825.0,0
AL151984,ISIDORE,1984,9,27,12,0,,TS,26.4,-79.8,50.0,1000.0,96.54989065126482,-46.335994782568285,-0.29166964499430004,0.9086192050357699,271,720,1.4333294145603401,50000.0,0
AL141984,HORTENSE,1984,9,27,18,0,,TS,32.9,-59.8,35.0,995.0,21.742349711468737,120.6147865542777,-0.9902491873799196,0.10910787094714865,271,1080,1.4333294145603401,34825.0,0
AL151984,ISIDORE,1984,9,27,18,0,,TS,27.3,-80.5,45.0,1001.0,121.59004233404134,-34.74406561305285,0.31407160999332184,0.7653956355374385,271,1080,1.4333294145603401,45045.0,0
AL141984,HORTENSE,1984,9,28,0,0,,TS,32.7,-59.9,35.0,995.0,24.076725586871778,-157.07931391981307,-0.9381556560154988,0.19970539203377735,272,0,1.4934832018592537,34825.0,0
AL151984,ISIDORE,1984,9,28,0,0,,TS,27.8,-81.5,45.0,1002.0,113.24611038240435,-60.47807391925714,0.44925098303785493,0.08240410978503884,272,0,1.4934832018592537,45090.0,0
AL141984,HORTENSE,1984,9,28,6,0,,TS,32.3,-60.2,35.0,996.0,52.559419282986156,-147.4802373158031,-0.6750159587038497,0.3773453064184946,272,360,1.4934832018592537,34860.0,0
AL151984,ISIDORE,1984,9,28,6,0,,TS,28.5,-82.3,45.0,1002.0,110.4202072515882,-45.18064715629717,-0.18229289735076723,0.1297531737217466,272,360,1.4934832018592537,45090.0,0
AL141984,HORTENSE,1984,9,28,12,0,,TS,31.7,-61.0,40.0,996.0,100.70208409536903,-131.1390222969075,-0.07233767311880801,0.2707720591815788,272,720,1.4934832018592537,39840.0,0
